ast,blk,blka,court,dreb,epoch,fbpts,fbptsa,fbptsm,fga,fgm,fn,fta,ftm,full_dt,full_name,game_date,gid,hm_away,ln,memo,min,num,oreb,pf,pid,pip,pipa,pipm,pm,pos,pts,reb,season,sec,status,stl,team,tf,totsec,tov,tpa,tpm
0,0,0,0,0,1575517264237,0,0,0,0,0,Ja,0,0,2019-12-05 03:41:04.237,Ja Morant,2019-12-04,0021900311,A,Morant,,0,12,0,0,1629630,0,0,0,0,,0,0,2019-2020,0,I,0,MEM,0,0,0,0,0
4,0,0,0,2,1575517264237,2,1,1,7,4,Kris,0,0,2019-12-05 03:41:04.237,Kris Dunn,2019-12-04,0021900311,H,Dunn,,24,32,2,6,1627739,2,2,1,-3,SF,10,4,2019-2020,30,A,1,CHI,0,1470,2,4,2
1,2,0,1,4,1575517264237,0,1,0,9,5,Lauri,2,1,2019-12-05 03:41:04.237,Lauri Markkanen,2019-12-04,0021900311,H,Markkanen,,29,24,1,2,1628374,2,1,1,-1,PF,15,5,2019-2020,20,A,0,CHI,0,1760,2,8,4
0,4,0,1,11,1575517264237,0,0,0,8,5,Wendell,8,6,2019-12-05 03:41:04.237,Wendell Carter Jr.,2019-12-04,0021900311,H,Carter Jr.,,32,34,2,4,1628976,8,5,4,6,C,16,13,2019-2020,36,A,0,CHI,0,1956,5,1,0
3,1,1,1,6,1575517264237,5,2,2,13,7,Zach,11,9,2019-12-05 03:41:04.237,Zach LaVine,2019-12-04,0021900311,H,LaVine,,33,8,0,0,203897,8,6,4,2,SG,25,6,2019-2020,32,A,1,CHI,0,2012,4,5,2
8,0,1,1,5,1575517264237,2,2,1,10,3,Tomas,9,7,2019-12-05 03:41:04.237,Tomas Satoransky,2019-12-04,0021900311,H,Satoransky,,33,31,1,1,203107,6,7,3,0,PG,13,6,2019-2020,14,A,3,CHI,0,1994,2,2,0
1,0,1,1,4,1575517264237,3,2,1,8,1,Coby,1,0,2019-12-05 03:41:04.237,Coby White,2019-12-04,0021900311,H,White,,22,0,1,3,1629632,0,4,0,6,,3,5,2019-2020,18,A,0,CHI,0,1338,2,3,1
0,4,0,0,1,1575517264237,0,0,0,1,1,Daniel,4,2,2019-12-05 03:41:04.237,Daniel Gafford,2019-12-04,0021900311,H,Gafford,,15,12,1,2,1629655,2,1,1,1,,4,2,2019-2020,24,A,0,CHI,0,924,0,0,0
2,1,3,0,0,1575517264237,2,2,0,10,3,Thaddeus,2,2,2019-12-05 03:41:04.237,Thaddeus Young,2019-12-04,0021900311,H,Young,,18,21,1,1,201152,2,7,1,8,,9,1,2019-2020,40,A,0,CHI,0,1120,1,2,1
1,1,0,0,3,1575517264237,0,0,0,4,1,Ryan,0,0,2019-12-05 03:41:04.237,Ryan Arcidiacono,2019-12-04,0021900311,H,Arcidiacono,,14,51,1,0,1627853,0,0,0,7,,3,4,2019-2020,46,A,0,CHI,0,886,1,3,1
2,0,0,0,4,1575517264237,0,1,0,7,3,Denzel,0,0,2019-12-05 03:41:04.237,Denzel Valentine,2019-12-04,0021900311,H,Valentine,,15,45,0,3,1627756,2,2,1,9,,8,4,2019-2020,40,A,0,CHI,0,940,1,5,2
0,0,0,0,0,1575517264237,0,0,0,0,0,Shaquille,0,0,2019-12-05 03:41:04.237,Shaquille Harrison,2019-12-04,0021900311,H,Harrison,,0,3,0,0,1627885,0,0,0,0,,0,0,2019-2020,0,A,0,CHI,0,0,0,0,0
0,0,0,0,0,1575517264237,0,0,0,0,0,Luke,0,0,2019-12-05 03:41:04.237,Luke Kornet,2019-12-04,0021900311,H,Kornet,,0,2,0,0,1628436,0,0,0,0,,0,0,2019-2020,0,A,0,CHI,0,0,0,0,0
0,0,0,0,0,1575517264237,0,0,0,0,0,Cristiano,0,0,2019-12-05 03:41:04.237,Cristiano Felicio,2019-12-04,0021900311,H,Felicio,,0,6,0,0,1626245,0,0,0,0,,0,0,2019-2020,0,I,0,CHI,0,0,0,0,0
0,0,0,0,0,1575517264237,0,0,0,0,0,Chandler,0,0,2019-12-05 03:41:04.237,Chandler Hutchison,2019-12-04,0021900311,H,Hutchison,,0,15,0,0,1628990,0,0,0,0,,0,0,2019-2020,0,I,0,CHI,0,0,0,0,0
0,0,0,0,0,1575517264237,0,0,0,0,0,Adam,0,0,2019-12-05 03:41:04.237,Adam Mokoka,2019-12-04,0021900311,H,Mokoka,,0,20,0,0,1629690,0,0,0,0,,0,0,2019-2020,0,I,0,CHI,0,0,0,0,0
0,0,0,0,0,1575517264237,0,0,0,0,0,Otto,0,0,2019-12-05 03:41:04.237,Otto Porter Jr.,2019-12-04,0021900311,H,Porter Jr.,,0,22,0,0,203490,0,0,0,0,,0,0,2019-2020,0,I,0,CHI,0,0,0,0,0
0,0,0,0,0,1575517264237,0,0,0,0,0,Max,0,0,2019-12-05 03:41:04.237,Max Strus,2019-12-04,0021900311,H,Strus,,0,28,0,0,1629622,0,0,0,0,,0,0,2019-2020,0,I,0,CHI,0,0,0,0,0
4,0,1,0,4,1575574448876,11,4,4,18,12,Jimmy,10,7,2019-12-05 19:34:08.876,Jimmy Butler,2019-12-04,0021900310,A,Butler,,37,22,2,2,202710,8,6,4,-13,SF,37,6,2019-2020,14,A,2,MIA,0,2234,4,10,6
3,0,2,0,6,1575574448876,2,1,1,9,4,Bam,2,0,2019-12-05 19:34:08.876,Bam Adebayo,2019-12-04,0021900310,A,Adebayo,,37,13,1,2,1628389,8,7,4,-16,PF,8,7,2019-2020,50,A,0,MIA,0,2270,4,0,0
0,1,1,0,4,1575574448876,0,0,0,4,1,Meyers,0,0,2019-12-05 19:34:08.876,Meyers Leonard,2019-12-04,0021900310,A,Leonard,,20,0,1,3,203086,0,2,0,-11,C,3,5,2019-2020,12,A,0,MIA,0,1212,0,2,1
1,0,0,1,5,1575574448876,0,0,0,8,4,Duncan,0,0,2019-12-05 19:34:08.876,Duncan Robinson,2019-12-04,0021900310,A,Robinson,,28,55,0,5,1629130,4,2,2,-4,SG,10,5,2019-2020,45,A,3,MIA,0,1725,0,6,2
4,0,2,0,2,1575574448876,0,0,0,11,3,Kendrick,0,0,2019-12-05 19:34:08.876,Kendrick Nunn,2019-12-04,0021900310,A,Nunn,,26,25,0,2,1629134,2,2,1,-12,PG,8,2,2019-2020,19,A,1,MIA,0,1579,4,7,2
4,0,1,1,6,1575574448876,0,1,0,10,4,Justise,2,1,2019-12-05 19:34:08.876,Justise Winslow,2019-12-04,0021900310,A,Winslow,,31,20,1,4,1626159,2,4,1,-15,,10,7,2019-2020,19,A,0,MIA,0,1879,3,4,1
2,0,0,1,2,1575574448876,0,1,0,8,4,Kelly,3,3,2019-12-05 19:34:08.876,Kelly Olynyk,2019-12-04,0021900310,A,Olynyk,,27,9,2,4,203482,4,2,2,-8,,12,4,2019-2020,48,A,1,MIA,0,1668,1,5,1
1,1,1,1,1,1575574448876,0,2,0,8,2,Tyler,0,0,2019-12-05 19:34:08.876,Tyler Herro,2019-12-04,0021900310,A,Herro,,20,14,0,1,1629639,0,1,0,-13,,5,1,2019-2020,23,A,0,MIA,0,1223,1,4,1
1,0,0,0,1,1575574448876,0,0,0,1,0,Derrick,0,0,2019-12-05 19:34:08.876,Derrick Jones Jr.,2019-12-04,0021900310,A,Jones Jr.,,5,5,1,0,1627884,0,1,0,-2,,0,2,2019-2020,19,A,0,MIA,0,319,1,0,0
0,0,0,1,1,1575574448876,0,0,0,0,0,Chris,0,0,2019-12-05 19:34:08.876,Chris Silva,2019-12-04,0021900310,A,Silva,,4,30,0,2,1629735,0,0,0,-1,,0,1,2019-2020,51,A,0,MIA,0,291,0,0,0
0,0,0,0,0,1575574448876,0,0,0,0,0,Udonis,0,0,2019-12-05 19:34:08.876,Udonis Haslem,2019-12-04,0021900310,A,Haslem,,0,40,0,0,2617,0,0,0,0,,0,0,2019-2020,0,A,0,MIA,0,0,0,0,0
0,0,0,0,0,1575574448876,0,0,0,0,0,James,0,0,2019-12-05 19:34:08.876,James Johnson,2019-12-04,0021900310,A,Johnson,,0,16,0,0,201949,0,0,0,0,,0,0,2019-2020,0,A,0,MIA,0,0,0,0,0
0,0,0,0,0,1575574448876,0,0,0,0,0,Dion,0,0,2019-12-05 19:34:08.876,Dion Waiters,2019-12-04,0021900310,A,Waiters,,0,11,0,0,203079,0,0,0,0,,0,0,2019-2020,0,A,0,MIA,0,0,0,0,0
0,0,0,0,0,1575574448876,0,0,0,0,0,Goran,0,0,2019-12-05 19:34:08.876,Goran Dragic,2019-12-04,0021900310,A,Dragic,,0,7,0,0,201609,0,0,0,0,,0,0,2019-2020,0,I,0,MIA,0,0,0,0,0
0,0,0,0,0,1575574448876,0,0,0,0,0,Daryl,0,0,2019-12-05 19:34:08.876,Daryl Macon,2019-12-04,0021900310,A,Macon,,0,15,0,0,1629133,0,0,0,0,,0,0,2019-2020,0,I,0,MIA,0,0,0,0,0
0,0,0,0,0,1575574448876,0,0,0,0,0,KZ,0,0,2019-12-05 19:34:08.876,KZ Okpala,2019-12-04,0021900310,A,Okpala,,0,4,0,0,1629644,0,0,0,0,,0,0,2019-2020,0,I,0,MIA,0,0,0,0,0
3,3,0,0,4,1575574448876,2,1,1,19,6,Jayson,6,5,2019-12-05 19:34:08.876,Jayson Tatum,2019-12-04,0021900310,H,Tatum,,33,0,1,2,1628369,6,4,3,31,SF,19,5,2019-2020,58,A,1,BOS,0,2038,3,12,2
2,0,0,1,3,1575574448876,0,0,0,0,0,Grant,2,2,2019-12-05 19:34:08.876,Grant Williams,2019-12-04,0021900310,H,Williams,,17,12,0,4,1629684,0,0,0,1,PF,2,3,2019-2020,50,A,0,BOS,0,1070,1,0,0
2,3,0,0,8,1575574448876,0,0,0,5,3,Daniel,4,2,2019-12-05 19:34:08.876,Daniel Theis,2019-12-04,0021900310,H,Theis,,26,27,2,2,1628464,6,4,3,24,C,8,10,2019-2020,36,A,1,BOS,0,1596,1,1,0
1,0,1,0,3,1575574448876,6,2,2,20,10,Jaylen,8,6,2019-12-05 19:34:08.876,Jaylen Brown,2019-12-04,0021900310,H,Brown,,34,7,1,3,1627759,6,6,3,9,SG,31,4,2019-2020,14,A,1,BOS,0,2054,1,9,5
7,1,0,0,4,1575574448876,2,4,1,17,9,Kemba,4,4,2019-12-05 19:34:08.876,Kemba Walker,2019-12-04,0021900310,H,Walker,,31,8,0,1,202689,6,5,3,16,PG,28,4,2019-2020,27,A,2,BOS,0,1887,1,11,6
1,0,0,1,2,1575574448876,0,0,0,0,0,Javonte,0,0,2019-12-05 19:34:08.876,Javonte Green,2019-12-04,0021900310,H,Green,,7,43,0,1,1629750,0,0,0,-5,,0,2,2019-2020,8,A,0,BOS,0,428,0,0,0
0,1,0,0,6,1575574448876,0,0,0,3,1,Robert,2,1,2019-12-05 19:34:08.876,Robert Williams III,2019-12-04,0021900310,H,Williams III,,19,44,4,2,1629057,2,2,1,-1,,3,10,2019-2020,16,A,0,BOS,0,1156,0,0,0
4,0,1,1,0,1575574448876,3,1,1,7,2,Brad,2,2,2019-12-05 19:34:08.876,Brad Wanamaker,2019-12-04,0021900310,H,Wanamaker,,19,9,0,2,202954,2,3,1,-3,,7,0,2019-2020,22,A,1,BOS,0,1162,1,3,1
0,0,0,0,1,1575574448876,0,0,0,1,1,Enes,0,0,2019-12-05 19:34:08.876,Enes Kanter,2019-12-04,0021900310,H,Kanter,,6,11,0,0,202683,2,1,1,-5,,2,1,2019-2020,28,A,0,BOS,0,388,0,0,0
1,0,0,1,0,1575574448876,0,0,0,3,1,Carsen,2,2,2019-12-05 19:34:08.876,Carsen Edwards,2019-12-04,0021900310,H,Edwards,,17,4,0,1,1629035,0,0,0,9,,5,0,2019-2020,51,A,1,BOS,0,1071,1,3,1
0,0,0,0,5,1575574448876,0,0,0,3,1,Semi,2,2,2019-12-05 19:34:08.876,Semi Ojeleye,2019-12-04,0021900310,H,Ojeleye,,24,37,2,2,1628400,0,1,0,21,,5,7,2019-2020,26,A,1,BOS,0,1466,1,2,1
0,0,0,1,0,1575574448876,0,0,0,1,1,Vincent,0,0,2019-12-05 19:34:08.876,Vincent Poirier,2019-12-04,0021900310,H,Poirier,,1,77,0,0,1629738,0,0,0,-2,,2,0,2019-2020,24,A,0,BOS,0,84,0,0,0
0,0,0,0,0,1575574448876,0,0,0,0,0,Marcus,0,0,2019-12-05 19:34:08.876,Marcus Smart,2019-12-04,0021900310,H,Smart,,0,36,0,0,203935,0,0,0,0,,0,0,2019-2020,0,A,0,BOS,0,0,0,0,0
0,0,0,0,0,1575574448876,0,0,0,0,0,Tacko,0,0,2019-12-05 19:34:08.876,Tacko Fall,2019-12-04,0021900310,H,Fall,,0,99,0,0,1629605,0,0,0,0,,0,0,2019-2020,0,I,0,BOS,0,0,0,0,0
0,0,0,0,0,1575574448876,0,0,0,0,0,Gordon,0,0,2019-12-05 19:34:08.876,Gordon Hayward,2019-12-04,0021900310,H,Hayward,,0,20,0,0,202330,0,0,0,0,,0,0,2019-2020,0,I,0,BOS,0,0,0,0,0
0,0,0,0,0,1575574448876,0,0,0,0,0,Romeo,0,0,2019-12-05 19:34:08.876,Romeo Langford,2019-12-04,0021900310,H,Langford,,0,45,0,0,1629641,0,0,0,0,,0,0,2019-2020,0,I,0,BOS,0,0,0,0,0
0,0,0,0,0,1575574448876,0,0,0,0,0,Tremont,0,0,2019-12-05 19:34:08.876,Tremont Waters,2019-12-04,0021900310,H,Waters,,0,51,0,0,1629682,0,0,0,0,,0,0,2019-2020,0,I,0,BOS,0,0,0,0,0
4,0,3,1,1,1575574563276,2,1,1,11,5,Joe,2,2,2019-12-05 19:36:03.276,Joe Harris,2019-12-04,0021900309,A,Harris,,29,12,2,0,203925,8,8,4,6,SF,13,3,2019-2020,15,A,1,BKN,0,1755,1,3,1
4,0,1,1,5,1575574563276,2,1,1,15,9,Taurean,0,0,2019-12-05 19:36:03.276,Taurean Prince,2019-12-04,0021900309,A,Prince,,31,2,1,1,1627752,6,6,3,9,PF,23,6,2019-2020,14,A,2,BKN,0,1874,1,7,5
2,3,0,1,6,1575574563276,0,0,0,11,8,Jarrett,4,4,2019-12-05 19:36:03.276,Jarrett Allen,2019-12-04,0021900309,A,Allen,,28,31,7,3,1628386,14,10,7,6,C,20,13,2019-2020,55,A,2,BKN,0,1735,1,0,0
3,0,1,1,3,1575574563276,3,2,1,16,10,Garrett,1,1,2019-12-05 19:36:03.276,Garrett Temple,2019-12-04,0021900309,A,Temple,,34,17,1,5,202066,6,5,3,6,SG,27,4,2019-2020,25,A,0,BKN,0,2065,2,9,6
5,0,0,1,4,1575574563276,4,3,2,23,10,Spencer,6,4,2019-12-05 19:36:03.276,Spencer Dinwiddie,2019-12-04,0021900309,A,Dinwiddie,,34,8,2,4,203915,20,18,10,4,PG,24,6,2019-2020,29,A,2,BKN,0,2069,6,4,0
2,0,1,0,1,1575574563276,0,0,0,6,1,Dzanan,3,3,2019-12-05 19:36:03.276,Dzanan Musa,2019-12-04,0021900309,A,Musa,,13,13,0,1,1629058,2,4,1,6,,5,1,2019-2020,35,A,0,BKN,0,815,0,2,0
1,0,0,0,4,1575574563276,0,0,0,3,1,Iman,0,0,2019-12-05 19:36:03.276,Iman Shumpert,2019-12-04,0021900309,A,Shumpert,,18,10,2,2,202697,2,1,1,6,,2,6,2019-2020,44,A,0,BKN,0,1124,0,2,0
1,2,1,0,2,1575574563276,2,2,1,5,2,David,0,0,2019-12-05 19:36:03.276,David Nwaba,2019-12-04,0021900309,A,Nwaba,,16,0,1,2,1628021,2,4,1,3,,5,3,2019-2020,45,A,1,BKN,0,1005,1,1,1
2,1,0,0,8,1575574563276,0,0,0,2,1,DeAndre,2,2,2019-12-05 19:36:03.276,DeAndre Jordan,2019-12-04,0021900309,A,Jordan,,19,6,1,1,201599,2,2,1,6,,4,9,2019-2020,5,A,0,BKN,0,1145,2,0,0
2,0,2,0,1,1575574563276,0,2,0,9,3,Theo,0,0,2019-12-05 19:36:03.276,Theo Pinson,2019-12-04,0021900309,A,Pinson,,13,1,1,1,1629033,4,6,2,8,,7,2,2019-2020,30,A,0,BKN,0,810,1,3,1
0,0,0,0,0,1575574563276,0,0,0,0,0,Nicolas,0,0,2019-12-05 19:36:03.276,Nicolas Claxton,2019-12-04,0021900309,A,Claxton,,0,33,0,0,1629651,0,0,0,0,,0,0,2019-2020,0,A,0,BKN,0,0,0,0,0
0,0,0,0,0,1575574563276,0,0,0,0,0,Wilson,0,0,2019-12-05 19:36:03.276,Wilson Chandler,2019-12-04,0021900309,A,Chandler,,0,21,0,0,201163,0,0,0,0,,0,0,2019-2020,0,I,0,BKN,0,0,0,0,0
0,0,0,0,0,1575574563276,0,0,0,0,0,Kevin,0,0,2019-12-05 19:36:03.276,Kevin Durant,2019-12-04,0021900309,A,Durant,,0,7,0,0,201142,0,0,0,0,,0,0,2019-2020,0,I,0,BKN,0,0,0,0,0
0,0,0,0,0,1575574563276,0,0,0,0,0,Henry,0,0,2019-12-05 19:36:03.276,Henry Ellenson,2019-12-04,0021900309,A,Ellenson,,0,4,0,0,1627740,0,0,0,0,,0,0,2019-2020,0,I,0,BKN,0,0,0,0,0
0,0,0,0,0,1575574563276,0,0,0,0,0,Kyrie,0,0,2019-12-05 19:36:03.276,Kyrie Irving,2019-12-04,0021900309,A,Irving,,0,11,0,0,202681,0,0,0,0,,0,0,2019-2020,0,I,0,BKN,0,0,0,0,0
0,0,0,0,0,1575574563276,0,0,0,0,0,Rodions,0,0,2019-12-05 19:36:03.276,Rodions Kurucs,2019-12-04,0021900309,A,Kurucs,,0,00,0,0,1629066,0,0,0,0,,0,0,2019-2020,0,I,0,BKN,0,0,0,0,0
0,0,0,0,0,1575574563276,0,0,0,0,0,Caris,0,0,2019-12-05 19:36:03.276,Caris LeVert,2019-12-04,0021900309,A,LeVert,,0,22,0,0,1627747,0,0,0,0,,0,0,2019-2020,0,I,0,BKN,0,0,0,0,0
0,0,0,0,0,1575574563276,0,0,0,0,0,Timothe,0,0,2019-12-05 19:36:03.276,Timothe Luwawu-Cabarrot,2019-12-04,0021900309,A,Luwawu-Cabarrot,,0,9,0,0,1627789,0,0,0,0,,0,0,2019-2020,0,I,0,BKN,0,0,0,0,0
0,1,2,1,4,1575574563276,5,2,2,17,10,Cam,2,1,2019-12-05 19:36:03.276,Cam Reddish,2019-12-04,0021900309,H,Reddish,,36,22,2,0,1629629,10,7,5,-2,SF,25,6,2019-2020,54,A,3,ATL,0,2214,0,7,4
0,0,1,1,3,1575574563276,0,0,0,9,5,Jabari,0,0,2019-12-05 19:36:03.276,Jabari Parker,2019-12-04,0021900309,H,Parker,,29,5,0,3,203953,10,7,5,-1,PF,10,3,2019-2020,23,A,0,ATL,0,1763,3,1,0
1,1,0,0,6,1575574563276,0,0,0,8,8,Damian,9,4,2019-12-05 19:36:03.276,Damian Jones,2019-12-04,0021900309,H,Jones,,28,30,2,3,1627745,16,8,8,-8,C,20,8,2019-2020,26,A,0,ATL,0,1706,1,0,0
4,2,1,1,2,1575574563276,0,0,0,9,1,DeAndre',0,0,2019-12-05 19:36:03.276,DeAndre' Bembry,2019-12-04,0021900309,H,Bembry,,33,95,2,4,1627761,2,4,1,-7,SG,2,4,2019-2020,53,A,0,ATL,0,2033,1,5,0
10,0,1,1,2,1575574563276,0,0,0,23,13,Trae,10,8,2019-12-05 19:36:03.276,Trae Young,2019-12-04,0021900309,H,Young,,37,11,1,1,1629027,14,11,7,1,PG,39,3,2019-2020,15,A,1,ATL,0,2235,6,9,5
4,2,0,0,2,1575574563276,0,0,0,4,1,Evan,0,0,2019-12-05 19:36:03.276,Evan Turner,2019-12-04,0021900309,H,Turner,,20,1,1,1,202323,2,2,1,-19,,2,3,2019-2020,47,A,0,ATL,0,1247,3,0,0
0,1,0,0,0,1575574563276,0,0,0,2,1,Vince,0,0,2019-12-05 19:36:03.276,Vince Carter,2019-12-04,0021900309,H,Carter,,11,15,0,1,1713,0,0,0,-11,,2,0,2019-2020,26,A,0,ATL,0,686,0,1,0
2,1,0,0,1,1575574563276,0,0,0,2,0,Kevin,0,0,2019-12-05 19:36:03.276,Kevin Huerter,2019-12-04,0021900309,H,Huerter,,15,3,0,1,1628989,0,0,0,-2,,0,1,2019-2020,26,A,1,ATL,0,926,0,1,0
3,1,1,1,6,1575574563276,2,1,1,13,9,Alex,0,0,2019-12-05 19:36:03.276,Alex Len,2019-12-04,0021900309,H,Len,,16,25,1,3,203458,16,11,8,4,,18,7,2019-2020,57,A,2,ATL,0,1017,0,0,0
0,0,0,0,0,1575574563276,0,0,0,2,0,Tyrone,0,0,2019-12-05 19:36:03.276,Tyrone Wallace,2019-12-04,0021900309,H,Wallace,,3,8,0,1,1627820,0,0,0,1,,0,0,2019-2020,57,A,1,ATL,0,237,1,1,0
0,0,0,0,0,1575574563276,0,0,0,1,0,Brandon,0,0,2019-12-05 19:36:03.276,Brandon Goodwin,2019-12-04,0021900309,H,Goodwin,,2,0,0,1,1629164,0,0,0,-8,,0,0,2019-2020,59,A,0,ATL,0,179,1,1,0
0,0,0,0,0,1575574563276,0,0,0,0,0,Bruno,0,0,2019-12-05 19:36:03.276,Bruno Fernando,2019-12-04,0021900309,H,Fernando,,2,24,0,0,1628981,0,0,0,-8,,0,0,2019-2020,37,A,0,ATL,0,157,0,0,0
0,0,0,0,0,1575574563276,0,0,0,0,0,Charles,0,0,2019-12-05 19:36:03.276,Charles Brown Jr.,2019-12-04,0021900309,H,Brown Jr.,,0,4,0,0,1629718,0,0,0,0,,0,0,2019-2020,0,A,0,ATL,0,0,0,0,0
0,0,0,0,0,1575574563276,0,0,0,0,0,John,0,0,2019-12-05 19:36:03.276,John Collins,2019-12-04,0021900309,H,Collins,,0,20,0,0,1628381,0,0,0,0,,0,0,2019-2020,0,I,0,ATL,0,0,0,0,0
0,0,0,0,0,1575574563276,0,0,0,0,0,Allen,0,0,2019-12-05 19:36:03.276,Allen Crabbe,2019-12-04,0021900309,H,Crabbe,,0,33,0,0,203459,0,0,0,0,,0,0,2019-2020,0,I,0,ATL,0,0,0,0,0
0,0,0,0,0,1575574563276,0,0,0,0,0,De'Andre,0,0,2019-12-05 19:36:03.276,De'Andre Hunter,2019-12-04,0021900309,H,Hunter,,0,12,0,0,1629631,0,0,0,0,,0,0,2019-2020,0,I,0,ATL,0,0,0,0,0
0,0,0,0,0,1575574563276,0,0,0,0,0,Chandler,0,0,2019-12-05 19:36:03.276,Chandler Parsons,2019-12-04,0021900309,H,Parsons,,0,31,0,0,202718,0,0,0,0,,0,0,2019-2020,0,I,0,ATL,0,0,0,0,0
2,0,1,0,2,1575516509818,0,0,0,8,3,Kelly,2,1,2019-12-05 03:28:29.818,Kelly Oubre Jr.,2019-12-04,0021900308,A,Oubre Jr.,,23,3,1,4,1626162,4,3,2,-2,SF,8,3,2019-2020,5,A,2,PHX,0,1385,0,3,1
2,0,0,0,3,1575516509818,0,0,0,7,3,Dario,4,3,2019-12-05 03:28:29.818,Dario Saric,2019-12-04,0021900308,A,Saric,,25,20,3,3,203967,4,3,2,-3,PF,10,6,2019-2020,30,A,0,PHX,0,1530,2,4,1
3,0,0,0,4,1575516509818,3,1,1,12,10,Frank,1,0,2019-12-05 03:28:29.818,Frank Kaminsky,2019-12-04,0021900308,A,Kaminsky,,26,8,1,1,1626163,14,7,7,-1,C,23,5,2019-2020,4,A,1,PHX,0,1564,1,4,3
5,0,0,0,3,1575516509818,5,2,2,16,7,Devin,2,1,2019-12-05 03:28:29.818,Devin Booker,2019-12-04,0021900308,A,Booker,,29,1,0,2,1626164,10,8,5,-5,SG,17,3,2019-2020,58,A,0,PHX,0,1798,2,5,2
9,0,2,0,1,1575516509818,2,1,1,9,2,Ricky,0,0,2019-12-05 03:28:29.818,Ricky Rubio,2019-12-04,0021900308,A,Rubio,,25,11,2,2,201937,2,3,1,-6,PG,4,3,2019-2020,6,A,1,PHX,0,1506,0,3,0
7,0,2,0,1,1575516509818,0,0,0,6,2,Ty,0,0,2019-12-05 03:28:29.818,Ty Jerome,2019-12-04,0021900308,A,Jerome,,18,10,0,0,1629660,0,3,0,-16,,5,1,2019-2020,6,A,2,PHX,0,1086,5,1,1
1,0,1,1,1,1575516509818,3,1,1,8,5,Mikal,5,3,2019-12-05 03:28:29.818,Mikal Bridges,2019-12-04,0021900308,A,Bridges,,25,25,0,2,1628969,4,3,2,-14,,15,1,2019-2020,5,A,0,PHX,0,1505,1,4,2
1,0,1,1,1,1575516509818,3,1,1,9,4,Cameron,0,0,2019-12-05 03:28:29.818,Cameron Johnson,2019-12-04,0021900308,A,Johnson,,24,23,0,4,1629661,0,1,0,-12,,12,1,2019-2020,55,A,1,PHX,0,1495,1,6,4
4,0,0,1,2,1575516509818,0,0,0,3,0,Jevon,0,0,2019-12-05 03:28:29.818,Jevon Carter,2019-12-04,0021900308,A,Carter,,18,4,0,2,1628975,0,1,0,-9,,0,2,2019-2020,1,A,1,PHX,0,1081,0,1,0
0,0,0,1,3,1575516509818,0,0,0,8,6,Cheick,4,3,2019-12-05 03:28:29.818,Cheick Diallo,2019-12-04,0021900308,A,Diallo,,19,14,1,0,1627767,8,5,4,-10,,16,4,2019-2020,20,A,2,PHX,0,1160,1,1,1
2,0,0,1,0,1575516509818,2,1,1,2,1,Elie,2,2,2019-12-05 03:28:29.818,Elie Okobo,2019-12-04,0021900308,A,Okobo,,4,2,0,0,1629059,2,1,1,8,,4,0,2019-2020,48,A,0,PHX,0,288,0,1,0
0,0,0,0,0,1575516509818,0,0,0,0,0,Aron,0,0,2019-12-05 03:28:29.818,Aron Baynes,2019-12-04,0021900308,A,Baynes,,0,46,0,0,203382,0,0,0,0,,0,0,2019-2020,0,A,0,PHX,0,0,0,0,0
0,0,0,0,0,1575516509818,0,0,0,0,0,Tyler,0,0,2019-12-05 03:28:29.818,Tyler Johnson,2019-12-04,0021900308,A,Johnson,,0,16,0,0,204020,0,0,0,0,,0,0,2019-2020,0,A,0,PHX,0,0,0,0,0
0,0,0,0,0,1575516509818,0,0,0,0,0,Deandre,0,0,2019-12-05 03:28:29.818,Deandre Ayton,2019-12-04,0021900308,A,Ayton,,0,22,0,0,1629028,0,0,0,0,,0,0,2019-2020,0,I,0,PHX,0,0,0,0,0
0,0,0,0,0,1575516509818,0,0,0,0,0,Jared,0,0,2019-12-05 03:28:29.818,Jared Harper,2019-12-04,0021900308,A,Harper,,0,12,0,0,1629607,0,0,0,0,,0,0,2019-2020,0,I,0,PHX,0,0,0,0,0
0,0,0,0,0,1575516509818,0,0,0,0,0,Jalen,0,0,2019-12-05 03:28:29.818,Jalen Lecque,2019-12-04,0021900308,A,Lecque,,0,0,0,0,1629665,0,0,0,0,,0,0,2019-2020,0,I,0,PHX,0,0,0,0,0
1,1,0,0,2,1575516509818,0,0,0,9,3,Jonathan,2,1,2019-12-05 03:28:29.818,Jonathan Isaac,2019-12-04,0021900308,H,Isaac,,27,1,2,0,1628371,4,5,2,6,SF,7,4,2019-2020,46,A,2,ORL,0,1666,1,1,0
5,0,0,0,5,1575516509818,5,2,2,15,13,Aaron,2,1,2019-12-05 03:28:29.818,Aaron Gordon,2019-12-04,0021900308,H,Gordon,,33,00,0,1,203932,12,7,6,12,PF,32,5,2019-2020,32,A,1,ORL,0,2012,1,5,5
2,0,0,0,5,1575516509818,0,0,0,4,3,Khem,2,1,2019-12-05 03:28:29.818,Khem Birch,2019-12-04,0021900308,H,Birch,,28,24,4,2,203920,6,4,3,0,C,7,9,2019-2020,38,A,1,ORL,0,1718,1,0,0
4,0,0,0,1,1575516509818,0,1,0,15,9,Evan,0,0,2019-12-05 03:28:29.818,Evan Fournier,2019-12-04,0021900308,H,Fournier,,27,10,1,3,203095,10,6,5,1,SG,21,2,2019-2020,31,A,1,ORL,0,1651,4,7,3
